GRP_CD,CMN_CD,GRP_NM,CMN_NM,ORDR,REF_KEY_1,REF_KEY_2,REF_KEY_3,REF_KEY_4,REF_KEY_5,REG_DT,REG_USR,UPD_DT,UPD_USR,USE_YN,DEL_YN
CMMN_264,821202,워크넷 직종분류,금속 열처리로 조작원,1022,09,,,,,2021-08-09 13:16:47,SYSTEM,2021-08-09 13:16:47,SYSTEM,Y,N
CMMN_264,821203,워크넷 직종분류,인발·신선·연선·압출기 조작원,1023,09,,,,,2021-08-09 13:16:47,SYSTEM,2021-08-09 13:16:47,SYSTEM,Y,N
CMMN_264,821204,워크넷 직종분류,금속가공 검사원,1024,09,,,,,2021-08-09 13:16:47,SYSTEM,2021-08-09 13:16:47,SYSTEM,Y,N
CMMN_264,822100,워크넷 직종분류,판금원(덕트원 포함),1030,09,,,,,2021-08-09 13:16:47,SYSTEM,2021-08-09 13:16:47,SYSTEM,Y,N
CMMN_264,822201,워크넷 직종분류,판금기 조작원,1031,09,,,,,2021-08-09 13:16:47,SYSTEM,2021-08-09 13:16:47,SYSTEM,Y,N
CMMN_264,822202,워크넷 직종분류,판금기 보조원(견습공),1032,09,,,,,2021-08-09 13:16:47,SYSTEM,2021-08-09 13:16:47,SYSTEM,Y,N
CMMN_264,822301,워크넷 직종분류,제관원,1033,09,,,,,2021-08-09 13:16:47,SYSTEM,2021-08-09 13:16:47,SYSTEM,Y,N
CMMN_264,822302,워크넷 직종분류,제관 보조원(견습공),1034,09,,,,,2021-08-09 13:16:47,SYSTEM,2021-08-09 13:16:47,SYSTEM,Y,N
CMMN_264,822400,워크넷 직종분류,제관기 조작원,1035,09,,,,,2021-08-09 13:16:48,SYSTEM,2021-08-09 13:16:48,SYSTEM,Y,N
CMMN_264,823101,워크넷 직종분류,단조원,1036,09,,,,,2021-08-09 13:16:48,SYSTEM,2021-08-09 13:16:48,SYSTEM,Y,N
CMMN_264,823102,워크넷 직종분류,단조 보조원(견습공),1037,09,,,,,2021-08-09 13:16:48,SYSTEM,2021-08-09 13:16:48,SYSTEM,Y,N
CMMN_264,823200,워크넷 직종분류,단조기조작원,1038,09,,,,,2021-08-09 13:16:48,SYSTEM,2021-08-09 13:16:48,SYSTEM,Y,N
CMMN_264,823300,워크넷 직종분류,주조원,1039,09,,,,,2021-08-09 13:16:48,SYSTEM,2021-08-09 13:16:48,SYSTEM,Y,N
CMMN_264,823301,워크넷 직종분류,"주조원(목형원, 원형원, 주형원)",1040,09,,,,,2021-08-09 13:16:48,SYSTEM,2021-08-09 13:16:48,SYSTEM,Y,N
CMMN_264,823302,워크넷 직종분류,주조 보조원(견습공),1041,09,,,,,2021-08-09 13:16:48,SYSTEM,2021-08-09 13:16:48,SYSTEM,Y,N
CMMN_264,823400,워크넷 직종분류,주조기 조작원(다이캐스팅기 조작원 포함),1047,09,,,,,2021-08-09 13:16:48,SYSTEM,2021-08-09 13:16:48,SYSTEM,Y,N
CMMN_264,824100,워크넷 직종분류,용접원,920,11,,,,,2021-08-09 13:16:38,SYSTEM,2021-08-09 13:16:38,SYSTEM,Y,N
CMMN_264,824101,워크넷 직종분류,가스용접원(산소용접원),1049,09,,,,,2021-08-09 13:16:48,SYSTEM,2021-08-09 13:16:48,SYSTEM,Y,N
CMMN_264,824102,워크넷 직종분류,"전기용접원(아크,알곤,티그용접원)",1050,09,,,,,2021-08-09 13:16:48,SYSTEM,2021-08-09 13:16:48,SYSTEM,Y,N
CMMN_264,824103,워크넷 직종분류,화염절단원,1051,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,824104,워크넷 직종분류,조선용접원(조선취부사 포함),1052,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,824105,워크넷 직종분류,납땜원,1053,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,824106,워크넷 직종분류,기타 용접원,1054,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,824107,워크넷 직종분류,용접 사상원 및 보조원,1055,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,824200,워크넷 직종분류,자동용접기 및 용접로봇 조작원,1056,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,825100,워크넷 직종분류,도장원(도장기조작원),1058,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,825101,워크넷 직종분류,자동차 도장기 조작원,1059,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,825102,워크넷 직종분류,금속제품 도장기 조작원,1060,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,825103,워크넷 직종분류,가구 및 기타 도장기 조작원,1061,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,825200,워크넷 직종분류,도금·금속분무기 조작원,1062,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,826100,워크넷 직종분류,유리·유리제품 생산기계 조작원,1064,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,826101,워크넷 직종분류,유리 생산기계 조작원,1065,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,826102,워크넷 직종분류,유리제품 생산기계 조작원,1066,09,,,,,2021-08-09 13:16:49,SYSTEM,2021-08-09 13:16:49,SYSTEM,Y,N
CMMN_264,826103,워크넷 직종분류,렌즈 가공기계 조작원,1067,09,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,826200,워크넷 직종분류,점토제품 생산기계 조작원,1068,09,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,826201,워크넷 직종분류,도자기 생산기계 조작원,1069,09,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,826202,워크넷 직종분류,벽돌·타일 생산기계 조작원,1070,09,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,826300,워크넷 직종분류,시멘트·광물제품 생산기계 조작원,1071,09,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,826400,워크넷 직종분류,광석·석제품 생산기계 조작원,1072,09,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,826900,워크넷 직종분류,기타 비금속제품 생산기계 조작원,1073,09,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,831100,워크넷 직종분류,산업 전기공(항공기·선박·철도기관차·전동차 전기공),1076,07,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,831200,워크넷 직종분류,내선 전기공,1077,07,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,831201,워크넷 직종분류,내선 전기공(건물 내 전기공사원),1078,07,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,831202,워크넷 직종분류,조명기구 등 전기기기 설치·정비원,1079,07,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,831203,워크넷 직종분류,발전기 설치·정비원,1080,07,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,831204,워크넷 직종분류,전기·전자 제어장치 설치·정비원,1081,07,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,831300,워크넷 직종분류,외선 전기공,1082,07,,,,,2021-08-09 13:16:50,SYSTEM,2021-08-09 13:16:50,SYSTEM,Y,N
CMMN_264,832100,워크넷 직종분류,사무용 전자기기 설치·수리원(컴퓨터 제외),1084,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832200,워크넷 직종분류,가전제품 설치·수리원,1085,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832201,워크넷 직종분류,TV·비디오·오디오 설치 및 수리원,1086,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832202,워크넷 직종분류,냉장고·세탁기 설치 및 수리원,1087,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832203,워크넷 직종분류,에어컨·공기정화기 설치 및 수리원,1088,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832204,워크넷 직종분류,정수기·냉온수기·비데 설치 및 수리원,1089,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832205,워크넷 직종분류,그 외 가전제품 설치 및 수리원,1090,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832900,워크넷 직종분류,기타 전기·전자 기기 설치·수리원,1091,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832901,워크넷 직종분류,감시카메라 및 보안장치 설치·수리원,1092,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832902,워크넷 직종분류,현금인출기 설치·수리원,1093,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832903,워크넷 직종분류,포스시스템 설치·수리원(POS 설치 및 수리원),1094,07,,,,,2021-08-09 13:16:51,SYSTEM,2021-08-09 13:16:51,SYSTEM,Y,N
CMMN_264,832904,워크넷 직종분류,의료기기·장비 설치·수리원,1095,07,,,,,2021-08-09 13:16:52,SYSTEM,2021-08-09 13:16:52,SYSTEM,Y,N
CMMN_264,832905,워크넷 직종분류,시계·카메라·광학기구 수리원,1096,07,,,,,2021-08-09 13:16:52,SYSTEM,2021-08-09 13:16:52,SYSTEM,Y,N
CMMN_264,832906,워크넷 직종분류,영상·음향기기 등 기타 전기·전자 기기 설치·수리원,1097,07,,,,,2021-08-09 13:16:52,SYSTEM,2021-08-09 13:16:52,SYSTEM,Y,N
CMMN_264,833000,워크넷 직종분류,발전·배전 장치 조작원,1104,07,,,,,2021-08-09 13:16:52,SYSTEM,2021-08-09 13:16:52,SYSTEM,Y,N
CMMN_264,834000,워크넷 직종분류,전기·전자 설비 조작원,1005,09,,,,,2021-08-09 13:16:46,SYSTEM,2021-08-09 13:16:46,SYSTEM,Y,N
CMMN_264,834001,워크넷 직종분류,아파트 전기관리원,1106,07,,,,,2021-08-09 13:16:52,SYSTEM,2021-08-09 13:16:52,SYSTEM,Y,N
CMMN_264,834002,워크넷 직종분류,빌딩 전기관리원,1107,07,,,,,2021-08-09 13:16:52,SYSTEM,2021-08-09 13:16:52,SYSTEM,Y,N
CMMN_264,834003,워크넷 직종분류,공장 전기관리원,1108,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,834004,워크넷 직종분류,기타 전기·전자 설비 조작원,1109,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,835100,워크넷 직종분류,전기 부품·제품 생산기계 조작원,1111,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,835200,워크넷 직종분류,전자 부품·제품 생산기계 조작원,1112,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,836000,워크넷 직종분류,전기·전자 부품·제품 조립원,1115,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,836001,워크넷 직종분류,전기 부품·제품 조립·검사원,1116,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,836002,워크넷 직종분류,PCB 부품·제품 조립·검사원,1117,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,836003,워크넷 직종분류,LCD 부품·제품 조립·검사원,1118,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,836004,워크넷 직종분류,LED 부품·제품 조립·검사원,1119,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,836005,워크넷 직종분류,통신기기 부품·제품 조립원(핸드폰),1120,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,836006,워크넷 직종분류,기타 전자 부품·제품 조립·검사원,1121,07,,,,,2021-08-09 13:16:53,SYSTEM,2021-08-09 13:16:53,SYSTEM,Y,N
CMMN_264,841100,워크넷 직종분류,컴퓨터 설치·수리원(컴퓨터A/S원),1098,07,,,,,2021-08-09 13:16:52,SYSTEM,2021-08-09 13:16:52,SYSTEM,Y,N
CMMN_264,841200,워크넷 직종분류,핸드폰(휴대폰) 수리원,1099,07,,,,,2021-08-09 13:16:52,SYSTEM,2021-08-09 13:16:52,SYSTEM,Y,N
CMMN_264,841900,워크넷 직종분류,기타 정보통신기기 설치·수리원,1100,07,,,,,2021-08-09 13:16:52,SYSTEM,2021-08-09 13:16:52,SYSTEM,Y,N
CMMN_264,842100,워크넷 직종분류,방송장비 설치·수리원,1127,07,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,842200,워크넷 직종분류,통신장비 설치·수리원,1128,07,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,842300,워크넷 직종분류,방송·통신·인터넷 케이블 설치·수리원,1129,07,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,842301,워크넷 직종분류,통신·인터넷 케이블 설치·수리원,1130,07,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,842302,워크넷 직종분류,방송 케이블 설치·수리원,1131,07,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,851101,워크넷 직종분류,석유·천연가스 제조 제어장치 조작원,1134,09,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,851102,워크넷 직종분류,폐유·재생유 처리 제어장치 조작원,1135,09,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,851200,워크넷 직종분류,화학물 가공장치 조작원,1136,09,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,851900,워크넷 직종분류,기타 석유·화학물 가공장치 조작원,1137,09,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,852100,워크넷 직종분류,타이어·고무제품 생산기계 조작원,1139,09,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,852101,워크넷 직종분류,고무 사출성형기 조작원,1140,09,,,,,2021-08-09 13:16:54,SYSTEM,2021-08-09 13:16:54,SYSTEM,Y,N
CMMN_264,852102,워크넷 직종분류,고무 압출성형기 조작원,1141,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852103,워크넷 직종분류,고무 프레스기 조작원,1142,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852104,워크넷 직종분류,타이어 생산기계 조작원,1143,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852200,워크넷 직종분류,플라스틱제품 생산기계 조작원,1144,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852201,워크넷 직종분류,플라스틱 사출성형기 조작원,1145,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852202,워크넷 직종분류,플라스틱 압출성형기 조작원,1146,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852300,워크넷 직종분류,화학제품 생산기계 조작원(고무·플라스틱 제외),1147,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852301,워크넷 직종분류,도료·잉크제품 생산기계 조작원,1148,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852302,워크넷 직종분류,화장품·비누제품 생산기계 조작원,1149,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852303,워크넷 직종분류,의약품 생산기계 조작원,1150,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852304,워크넷 직종분류,농약·비료 생산기계 조작원,1151,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852305,워크넷 직종분류,기타 화학제품 생산기계 조작원,1152,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852400,워크넷 직종분류,고무·플라스틱 제품 조립원,1153,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852401,워크넷 직종분류,고무제품 조립원 및 검사원,1154,09,,,,,2021-08-09 13:16:55,SYSTEM,2021-08-09 13:16:55,SYSTEM,Y,N
CMMN_264,852402,워크넷 직종분류,플라스틱제품 조립원 및 검사원,1155,09,,,,,2021-08-09 13:16:56,SYSTEM,2021-08-09 13:16:56,SYSTEM,Y,N
CMMN_264,853100,워크넷 직종분류,상·하수도 처리장치 조작원,1157,09,,,,,2021-08-09 13:16:56,SYSTEM,2021-08-09 13:16:56,SYSTEM,Y,N
CMMN_264,853101,워크넷 직종분류,물펌프·정수 처리장치 조작원,1158,09,,,,,2021-08-09 13:16:56,SYSTEM,2021-08-09 13:16:56,SYSTEM,Y,N
CMMN_264,853102,워크넷 직종분류,하수·폐수 처리장치 조작원,1159,09,,,,,2021-08-09 13:16:56,SYSTEM,2021-08-09 13:16:56,SYSTEM,Y,N
CMMN_264,853103,워크넷 직종분류,"기타 상·하수도 처리장치 조작원(댐수문, 저수지)",1160,09,,,,,2021-08-09 13:16:56,SYSTEM,2021-08-09 13:16:56,SYSTEM,Y,N
CMMN_264,853200,워크넷 직종분류,재활용 처리장치·소각로 조작원,1161,09,,,,,2021-08-09 13:16:56,SYSTEM,2021-08-09 13:16:56,SYSTEM,Y,N
CMMN_264,853201,워크넷 직종분류,소각로 조작원,1162,09,,,,,2021-08-09 13:16:56,SYSTEM,2021-08-09 13:16:56,SYSTEM,Y,N
CMMN_264,853202,워크넷 직종분류,재활용 처리장치 조작원,1163,09,,,,,2021-08-09 13:16:56,SYSTEM,2021-08-09 13:16:56,SYSTEM,Y,N
CMMN_264,861100,워크넷 직종분류,"섬유 제조기계 조작원(방적,방사,연사,합사,권사기 등)",1165,09,,,,,2021-08-09 13:16:56,SYSTEM,2021-08-09 13:16:56,SYSTEM,Y,N
CMMN_264,861200,워크넷 직종분류,직조기·편직기 조작원,1166,09,,,,,2021-08-09 13:16:56,SYSTEM,2021-08-09 13:16:56,SYSTEM,Y,N
CMMN_264,861201,워크넷 직종분류,제직기(직조기) 조작원,1167,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,861202,워크넷 직종분류,편직기 조작원,1168,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,861203,워크넷 직종분류,"기타 직조기·편직기 조작원(정단,정경,연경,통경기 등)",1169,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,861204,워크넷 직종분류,섬유가공 준비 및 후가공 처리원,1170,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,861300,워크넷 직종분류,표백·염색기 조작원,1171,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,861301,워크넷 직종분류,염색 준비 및 조색기 조작원,1172,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,861302,워크넷 직종분류,정련·표백기 조작원,1173,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,861303,워크넷 직종분류,염색기 조작원,1174,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,861304,워크넷 직종분류,날염기 조작원(나염기),1175,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,862100,워크넷 직종분류,패턴사,1178,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,862200,워크넷 직종분류,재단사,1179,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,862300,워크넷 직종분류,재봉사,1180,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,862301,워크넷 직종분류,재봉사(의류·직물),1181,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,862302,워크넷 직종분류,가죽·모피·신발 재봉사,1182,09,,,,,2021-08-09 13:16:57,SYSTEM,2021-08-09 13:16:57,SYSTEM,Y,N
CMMN_264,862303,워크넷 직종분류,기계 자수원,1183,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,862900,워크넷 직종분류,의복·직물 검사 등 기타 섬유·가죽 기능원,1184,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,863100,워크넷 직종분류,한복 제조원,1186,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,863200,워크넷 직종분류,양장·양복 제조원,1187,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,863300,워크넷 직종분류,모피·가죽의복 제조원,1188,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,863400,워크넷 직종분류,의복·가죽·모피 수선원,1189,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,863900,워크넷 직종분류,기타 의복 제조원,1190,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,864100,워크넷 직종분류,제화원,1192,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,864200,워크넷 직종분류,신발 제조기계 조작원 및 조립원,1193,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,864300,워크넷 직종분류,세탁 기계 조작원,1194,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,864900,워크넷 직종분류,기타 직물·신발 기계 조작원 및 조립원,1195,09,,,,,2021-08-09 13:16:58,SYSTEM,2021-08-09 13:16:58,SYSTEM,Y,N
CMMN_264,871100,워크넷 직종분류,제과·제빵원,677,07,,,,,2021-08-09 13:16:22,SYSTEM,2021-08-09 13:16:22,SYSTEM,Y,N
CMMN_264,871200,워크넷 직종분류,떡 제조원(한과 포함),1199,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,872100,워크넷 직종분류,정육원 및 도축원,1202,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,872101,워크넷 직종분류,도축원,1203,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,872102,워크넷 직종분류,정육원,1204,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,872200,워크넷 직종분류,김치·밑반찬 제조 종사원,691,07,,,,,2021-08-09 13:16:23,SYSTEM,2021-08-09 13:16:23,SYSTEM,Y,N
CMMN_264,872300,워크넷 직종분류,식품·담배 등급원,1206,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,872900,워크넷 직종분류,"기타 식품가공 종사원 (건강원,탕제원)",1207,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,873100,워크넷 직종분류,육류·어패류·낙농품 가공기계 조작원,1209,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,873101,워크넷 직종분류,육류 가공기계 조작원,1210,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,873102,워크넷 직종분류,어패류(수산물) 가공기계 조작원,1211,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,873103,워크넷 직종분류,낙농품 가공기계 조작원,1212,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,873200,워크넷 직종분류,제분·도정 기계 조작원,1213,09,,,,,2021-08-09 13:16:59,SYSTEM,2021-08-09 13:16:59,SYSTEM,Y,N
CMMN_264,873300,워크넷 직종분류,곡물 가공제품 기계 조작원,1214,09,,,,,2021-08-09 13:17:00,SYSTEM,2021-08-09 13:17:00,SYSTEM,Y,N
CMMN_264,873301,워크넷 직종분류,과자·빵·떡·캔디·초콜릿 제조기계 조작원,1215,09,,,,,2021-08-09 13:17:00,SYSTEM,2021-08-09 13:17:00,SYSTEM,Y,N
CMMN_264,873302,워크넷 직종분류,두부 및 유사제품 생산기계 조작원,1216,09,,,,,2021-08-09 13:17:00,SYSTEM,2021-08-09 13:17:00,SYSTEM,Y,N
CMMN_264,873303,워크넷 직종분류,국수 및 면류제품 생산기계 조작원,1217,09,,,,,2021-08-09 13:17:00,SYSTEM,2021-08-09 13:17:00,SYSTEM,Y,N
